,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Name,Review,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment,Vader,sentiment_dict_sompound
3307,3307,3307,3307,Nikhal Kant,"
It stopped working in less than 1.5 months






                    The media could not be loaded.
                




   Pr

",0.06666666666666667,0.0,0,0,-0.2263
3308,3308,3308,3308,Swapnil Wagh,"
Nice quality



  Good quality

",0.8,1.0,1,1,0.6908
3309,3309,3309,3309,akash bhope,"
Packaging issue



  Damaged package received but product is just ok please be focuse ok package

",0.5,1.0,0,1,0.765
3310,3310,3310,3310,B P Mazumdar,"
Very good and useful for streaming



  Very nice streaming

",0.5933333333333334,1.0,1,1,0.8573
3311,3311,3311,3311,sathishkumar,"
Opt for all users who is looking for Smart tv



  Good in all aspects

",0.6214285714285714,1.0,0,1,0.6808
3312,3312,3312,3312,Dr Faraz Ahmad,"
Amazing, converts a Normal TV into smart TV



  Very useful product

",0.5482142857142857,1.0,1,1,0.8655
3313,3313,3313,3313,7208811735,"
Good product



  Good

",0.6000000000000001,1.0,1,1,0.7003
3314,3314,3314,3314,Majida Kalam,"
Verry good

",0.6000000000000001,1.0,1,1,0.4404
3315,3315,3315,3315,Akshay,"
Third Class Product



  The product life is a maximum of 6 months.

",0.0,0.0,0,0,0.0
3316,3316,3316,3316,Sushil Deswal,"
Just buy and then see the change



  Good product to convert tv into smart TV!!

",0.6214285714285714,1.0,1,1,0.7339
3317,3317,3317,3317,Vijay,"
Alexa do not work at few apps



  Good TV stick but Alexa to improve

",0.35000000000000003,1.0,0,1,0.7003
3318,3318,3318,3318,siva,"
Great Stick



  Awesome product....worth to buy it

",0.875,1.0,1,1,0.8481
3319,3319,3319,3319,shankar,"
Clarity



  volume increase and decrease is not working why???

",0.0,0.0,0,1,0.6747
3320,3320,3320,3320,Farukh salmani,"
Mice kaam ni kerta thik se bar bar bolna padta he



  Mice thik se kaam nhi kerta bar bar bolna padta he

",0.0,0.0,0,0,0.0
3321,3321,3321,3321,Anand,"
Very nice and good quality



  Very nice picture quality. Good audio quality 👍👍

",0.8,1.0,1,1,0.9052
3322,3322,3322,3322,Praveena,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
3323,3323,3323,3323,PRASATH PRABAKARAN,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
3324,3324,3324,3324,Customer,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
3325,3325,3325,3325,Naresh kumar,"
EXCELLENT



  Volume and power button not working other is OK 👌

",0.625,1.0,0,1,0.926
3326,3326,3326,3326,praveen,"
Not working



  Not working, I tried in another TV also not coming

",0.0,0.0,0,0,0.0
3327,3327,3327,3327,Varun Acharya,"
Must Have 👌🏻



  One word “Ultimate Device”

",1.0,0.0,1,1,0.7297
3328,3328,3328,3328,shilpa,"
As expected



  As expected

",0.4,0.0,1,0,0.0
3329,3329,3329,3329,Amazon Customer,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
3330,3330,3330,3330,VIVEK KUMAR,"
Working food



  Good product

",0.6000000000000001,1.0,1,1,0.4404
3331,3331,3331,3331,Kishore Kumar,"
Turned Samsung (Symbian Software) to Android!! Wonderful Experience.



  I Like this Product Very Much!! Satisfied.

",1.0,1.0,1,1,0.8872
3332,3332,3332,3332,Sunil,"
Please pre install hot star and YouTube



  I will use fire stick is very good and easy to use

",0.8211111111111112,1.0,1,1,0.7397
3333,3333,3333,3333,Amazon Customer,"
Very nice



  Liked.good quality

",1.0,1.0,1,1,0.4754
3334,3334,3334,3334,Santhosh,"
Excellent



  Excellent Product.

",1.0,1.0,1,1,0.8126
3335,3335,3335,3335,Mallareddy Karrolla,"
Useful product



  Very nice product.

",0.5,1.0,1,1,0.7178
3336,3336,3336,3336,Satish kumat,"
V.Good



  Very good product.

",0.7800000000000001,1.0,1,1,0.4927
3337,3337,3337,3337,AMBER,"
Must huy



  Excellent quality.

",1.0,1.0,1,1,0.5719
3338,3338,3338,3338,Soumadri Roy,"
Awesome tiny streaming device



  Works like a charm

",0.75,1.0,1,1,0.8519
3339,3339,3339,3339,mohit,"
Useful



  Fast than previous version

",0.25555555555555554,1.0,1,1,0.4404
3340,3340,3340,3340,Amazon Customer,"
Fire TV stick



  NYC

",0.0,0.0,0,0,-0.34
3341,3341,3341,3341,Durgaprasad Perumalla,"
Remote is not working for TV



  Speed is not up to the mark .but it is ok

",0.35,1.0,0,1,0.4215
3342,3342,3342,3342,Nitin Pawar,"
Very nice experience with this product



  I liked this product.. I truly enjoying..

",0.7999999999999999,1.0,1,1,0.9041
3343,3343,3343,3343,H n kapri,"
It’s good but streaming is not smooth as expected



  It’s good but streaming is not smooth as expected

",0.5,1.0,0,1,0.7003
3344,3344,3344,3344,Rajesh,"
Good Device






                    The media could not be loaded.
                




   Best

",0.45000000000000007,1.0,0,0,-0.12
3345,3345,3345,3345,Sarthak Jain,"
fire stick



  fire stick is amazing but the alexa sometimes lag

",0.9,1.0,0,0,-0.4767
3346,3346,3346,3346,Amazon Customer,"
The best.



  One of the best streaming device.

",0.3,1.0,1,1,0.8555
3347,3347,3347,3347,HIMANSHU SHARMA,"
Best purchase.



  The best. Quality is really good.

",0.4000000000000001,1.0,1,1,0.9117
3348,3348,3348,3348,ROHITH,"
Good Smart Device



  good product  and value for money

",0.6142857142857143,1.0,1,1,0.872
3349,3349,3349,3349,Deepak regar,"
Volume



  Volume button is no work properly

",0.1,0.0,0,0,-0.296
3350,3350,3350,3350,Amazon Customer,"
Remote is not workingwhen i bought this



  Money waste no one is responding after sold items

",0.1,0.0,0,0,-0.6124
3351,3351,3351,3351,Vijay Vikrant Singh,"
Fantastic






                    The media could not be loaded.
                




   Good

",0.75,1.0,1,1,0.2946
3352,3352,3352,3352,Ramanababu,"
Working fine



  Good sound, excellent performance

",0.625,1.0,1,1,0.8126
3353,3353,3353,3353,Rahul M,"
Good connectivity good to convert you're normal led into smart tv



  Gov for it

",0.6232142857142857,1.0,1,1,0.8176
3354,3354,3354,3354,p c mishra,"
My fire tv volum baton is not work and my tv is not suport






                    The media could not be loaded.
                




   Best

",0.3,1.0,0,0,-0.6973
3355,3355,3355,3355,Muthukumaran,"
Good



  Good but Hangs some times

",0.6000000000000001,1.0,0,1,0.4404
3356,3356,3356,3356,SUBRATA GHOSH,"
It's really nice for smart & non smart tv

",0.7619047619047619,1.0,1,1,0.8297
3357,3357,3357,3357,Vishal Kumar Sahu,"
Awesome product



  Good stream quality. Voice quality is also good.

",0.7333333333333334,1.0,1,1,0.872
3358,3358,3358,3358,jaydeep,"
Good product



  Very good product and video quality is also good

",0.6600000000000001,1.0,1,1,0.8399
3359,3359,3359,3359,Vikas Bajpai,"
Need to Work on Voice Recognition



  Voice  Recognition is not good, Need to improve.

",0.6000000000000001,0.0,0,1,0.1265
3360,3360,3360,3360,Madhusudhana,"
Awesome product



  Overall  very good  product. ok.

",0.5700000000000001,1.0,1,1,0.807
3361,3361,3361,3361,nagaraj,"
Very good entertainment device



  Over all good experience working amazing

",0.7600000000000001,1.0,1,1,0.9181
3362,3362,3362,3362,Roop Sodhi,"
Remote did not get paired



  The fire stick and remote is not pairing

",0.2,0.0,0,0,-0.34
3363,3363,3363,3363,Manoj Kumar Gupta,"
I face problem to connectivity



  Connectivity problem with samsung led tv

",0.0,0.0,0,0,-0.6597
3364,3364,3364,3364,CHIRANJEEVI S,"
Khgnkhfh



  All r ok but in remote volume button not working

",0.35,1.0,0,1,0.1531
3365,3365,3365,3365,Rohit,"
Remote not working properly



  Remote Voice control not working and on/off also

",0.2,0.0,0,0,0.0
3366,3366,3366,3366,Amazon Customer,"
Remote is not working



  it is very very worst product service also worst

",0.7333333333333334,0.0,0,0,-0.868
3367,3367,3367,3367,aniket,"
its good.



  its good.

",0.6000000000000001,1.0,1,1,0.7003
3368,3368,3368,3368,Kanha,"
Fire stick



  Okk okk stick its laggyy

",0.0,0.0,0,0,-0.34
3369,3369,3369,3369,prasad reddy,"
Good



  3 rd generation is nice.

",0.8,1.0,1,1,0.6908
3370,3370,3370,3370,Amazon Customer,"
Awesome



  Nice

",1.0,1.0,1,1,0.7845
3371,3371,3371,3371,Amazon Customer,"
Product is simple to setup and use



  Excellent

",0.6785714285714286,1.0,1,1,0.5719
3372,3372,3372,3372,Amazon Customer,"
Very good



  Very good

",0.7800000000000001,1.0,1,1,0.7684
3373,3373,3373,3373,Kuldeep,"
Excellent device



  Brilliant product if u want to enjoy smart tv features

",0.7857142857142857,1.0,1,1,0.9287
3374,3374,3374,3374,ranjana,"
Good choice



  It's take time to understand d features

",0.6000000000000001,1.0,1,1,0.4404
3375,3375,3375,3375,Smriti,"
Product is very good but volume buttons of remote are not working 🙁



  Remote volume button are not working but product is very good

",0.4900000000000001,1.0,0,1,0.8232
3376,3376,3376,3376,Jannat khan,"
Everything's is ok only in remote Alexa button not working



  Remote Alexa button not working plz replce this

",0.475,0.0,0,1,0.2448
3377,3377,3377,3377,Abhishek,"
Not bad



  Box was damaged, but contents were not damaged.

",0.6666666666666666,1.0,0,1,0.4738
3378,3378,3378,3378,sajnarajith,"
Loved it



  Easy to install.Customer service too good

",0.7444444444444445,1.0,1,1,0.8658
3379,3379,3379,3379,Arvind,"
Best for nonAndroid tv..



  Nice product and easy to use,fully satisfied...

",0.7833333333333333,1.0,1,1,0.9136
3380,3380,3380,3380,ashutosh shrivastava,"
It is amezing.



  Really amezing smart TV experience in normal tv

",0.4976190476190476,1.0,1,1,0.4549
3381,3381,3381,3381,Anant Vitho Sinai Salelkar,"
Nice performance.



  Liked. Very nice entertainment.

",0.9333333333333332,1.0,1,1,0.895
3382,3382,3382,3382,Jagdish Sharma,"
Awesome Fire Stick



  Nothing Else...Just Go For It👍

",1.0,1.0,1,1,0.4019
3383,3383,3383,3383,Mallikarjun,"
Excellent Alexa



  It's worth the money. Excellent quality

",0.7000000000000001,1.0,1,1,0.8519
3384,3384,3384,3384,sunku vijay kumar,"
Volume and power button



  Volume and power buttons are not working at all

",0.0,0.0,0,0,0.0
3385,3385,3385,3385,Yug,"
Must buy



  Better then previous generation

",0.3333333333333333,1.0,1,1,0.4404
3386,3386,3386,3386,Milap patel,"
must buy for old smart tv



  must buy

",0.4214285714285715,1.0,1,1,0.4019
3387,3387,3387,3387,Jasmeet Chadha,"
Awesome product



  Loved it

",0.9,1.0,1,1,0.8402
3388,3388,3388,3388,pradeep,"
Just go for it



  Good one

",0.6000000000000001,1.0,1,1,0.4404
3389,3389,3389,3389,ashik Bawali,"
Not working, so I request to return it and replace, so wait.  Its my first fire tv stick






                    The media could not be loaded.
                


",0.3333333333333333,1.0,0,0,-0.34
3390,3390,3390,3390,Amazon prime,"
It's not working with my tv pls check resolution of your tv first



  It's not working with tv show no signal

",0.3333333333333333,1.0,0,0,-0.2263
3391,3391,3391,3391,Nishanth,"
Booting take more time.



  Booting take more time.

",0.5,1.0,0,0,0.0
3392,3392,3392,3392,Moris Menezes,"
Value for Money Streaming Device

",0.0,0.0,1,1,0.34
3393,3393,3393,3393,RAJEEV NARANG,"
Great product and simple to install and use.



  Great product and should come with remote cover

",0.5142857142857143,1.0,1,1,0.8481
3394,3394,3394,3394,shashank,"
My advice don't buy volume control not working.



  My advice don't buy volume control not working.

",0.0,0.0,0,0,0.0
3395,3395,3395,3395,SRV,"
impressive



  portable

",1.0,1.0,1,1,0.5106
3396,3396,3396,3396,Vinoth Babu,"
Best



  Simply the best

",0.319047619047619,1.0,1,1,0.8555
3397,3397,3397,3397,rajesh,"
Nice



  Good product 👍

",0.8,1.0,1,1,0.6908
3398,3398,3398,3398,Sunil,"
Perfect



  Perfect Device. better than android TV

",0.8333333333333334,1.0,1,1,0.8834
3399,3399,3399,3399,Priyesh Patel,"
Excellent device to make your tv smart



  Excellent device to make your tv smart

",0.8214285714285714,1.0,1,1,0.9153
3400,3400,3400,3400,Shikha,"
Best



  I like this product function is superb

",0.65,1.0,1,1,0.8957
3401,3401,3401,3401,Vikky,"
Remote Alexa Stop working after 1month



  Remote Alexa Stop working after 1month

",0.2,0.0,0,0,-0.5267
3402,3402,3402,3402,Sanjeev Maheshwari,"
So bed product please don't buy this product



  It so expensive so do not buy this item please

",0.7,0.0,0,1,0.5945
3403,3403,3403,3403,shishir,"
good, but HDMI extension cable is defective



  Hdmi Extension does not work, It is defective.

",0.6000000000000001,1.0,0,0,-0.775
3404,3404,3404,3404,Sudhir,"
Super



  Great product must buy👍🏻👍🏻

",0.7083333333333333,1.0,1,1,0.8402
3405,3405,3405,3405,Sayantan Bhattacharyya,"
Good buy



  The product was great overall.

",0.45,1.0,1,1,0.7906
3406,3406,3406,3406,Surya,"
Enjoying



  I am enjoying this. Excellent product.

",0.7333333333333334,1.0,1,1,0.9037
3407,3407,3407,3407,Umang bhatia,"
Great product



  The 3rd gen fire stick is better than 2nd gen.

",0.3125,1.0,1,1,0.6808
3408,3408,3408,3408,Amazon Customer,"
Customer care Nirmala is so cooperative .



  Very good quality of streaming

",0.7800000000000001,1.0,1,1,0.7501
3409,3409,3409,3409,suresh,"
Good product



  Good product and fast delivery

",0.6000000000000001,1.0,1,1,0.7003
3410,3410,3410,3410,Satish Chawre,"
Fabulous



  Fabulous.But I want 4K.

",1.0,1.0,1,1,0.5719
3411,3411,3411,3411,steven3003,"
Good to buy



  Good Product suggested to buy

",0.6000000000000001,1.0,1,1,0.7003
3412,3412,3412,3412,Sasikumar Prabhu,"
Great product



  Good quality streaming

",0.675,1.0,1,1,0.7906
3413,3413,3413,3413,vasanth,"
Product not working...



  Product not working replace with the new one..

",0.45454545454545453,1.0,0,0,0.0
3414,3414,3414,3414,Shiva,"
Sony liv shows unavailable

",0.0,0.0,0,0,0.0
3415,3415,3415,3415,Arun kumar,"
Very nice



  Nice streaming

",1.0,1.0,1,1,0.7328
3416,3416,3416,3416,Hi Shopper,"
Converts normal TV to Smart TV. Superb



  Superb Product

",0.8232142857142857,1.0,1,1,0.8979
3417,3417,3417,3417,Ashish,"
Good






                    The media could not be loaded.
                




   Good product, 🤞🤟

",0.6000000000000001,1.0,1,1,0.1265
3418,3418,3418,3418,Dr.Manjunath.G R,"
Awasome firestic..all the features with dolby digital



  User interface and control features..

",0.0,0.0,1,0,0.0
3419,3419,3419,3419,Rajat Magoo,"
Very nice experience using Amazon fire stick very quick.. Works well on jio platforms



  Like the product.. Loved it very fast

",0.8075000000000001,1.0,1,1,0.8795
3420,3420,3420,3420,Sujit Chaudhari,"
Volume button and Power button is not working



  Power button and volume button is not working

",0.0,0.0,0,0,0.0
3421,3421,3421,3421,Gauthamraj,"
No audible app



  I'm not able to find or download audible app.

",0.625,0.0,0,0,-0.296
3422,3422,3422,3422,Anchit Gaur,"
3rd class .. pathetic performance! Don’t buy.



  3rd class .. pathetic performance! Don’t buy.

",0.5,0.0,0,0,-0.8395
3423,3423,3423,3423,Bhoopal Arjula,"
Excellent



  Received today... Very happy with the product

",1.0,1.0,1,1,0.8268
3424,3424,3424,3424,solomon,"
Sharp TV



  It's not working on my Sharp brand TV. Why???

",0.75,0.0,0,0,0.0
3425,3425,3425,3425,satvik,"
Issue with Sonyliv and voot  subscription



  Sonyliv subscription is not getting activated

",0.0,0.0,0,0,0.0
3426,3426,3426,3426,mahaboob batcha,"
Satisfied



  Working properly. No issues..

",0.55,1.0,1,1,0.1531
3427,3427,3427,3427,M.JAYANTH,"
Great



  The mute button does not work

",0.75,1.0,0,1,0.6249
3428,3428,3428,3428,santosh,"
Good product



  New version of Fire stick is amazing.

",0.6515151515151515,1.0,1,1,0.6486
3429,3429,3429,3429,Raj Singh,"
Remote is not pear pearring the fire tv






                    The media could not be loaded.
                


",0.2,0.0,0,0,-0.34
3430,3430,3430,3430,Arnab,"
Not for use



  It's not work properly , and difficult to use

",0.55,0.0,0,0,-0.3612
3431,3431,3431,3431,Mohammed a.,"
Best



  Awsome

",0.3,1.0,1,1,0.6369
3432,3432,3432,3432,Aziz fazwani,"
Superb



  5 star

",1.0,1.0,1,1,0.6249
3433,3433,3433,3433,kishore,"
Excellent product.



  Nice streaming stick.

",1.0,1.0,1,1,0.7579
3434,3434,3434,3434,Shayan Podder,"
Superb Purchase



  Everything is superb.

",1.0,1.0,1,1,0.8481
3435,3435,3435,3435,Shabeen,"
Great product






                    The media could not be loaded.
                


",0.75,1.0,0,1,0.6249
3436,3436,3436,3436,Rakesh Kumar Meena,"
Singal week bata raha h hotstar par match dekhne  par bar bar video atak  rahi hai



  Video quality atak jati h es liye bad product

",0.6666666666666666,0.0,0,0,-0.5423
3437,3437,3437,3437,miley,"
nice



  it's a great product

",0.875,1.0,1,1,0.7845
3438,3438,3438,3438,Suresh Tulshiram Bhagat,"
Very nice



  Good quality,

",0.8,1.0,1,1,0.7408
3439,3439,3439,3439,khadar basha,"
An Excellent product from  Amazon.



  Like 👍 👍 👍

",1.0,1.0,1,1,0.7845
3440,3440,3440,3440,RAJ PARMAR,"
Nice



  Nice products

",1.0,1.0,1,1,0.6808
3441,3441,3441,3441,G. durga srinivas,"
Super. Everything is good. I like it



  I really like this. Thanks to amazon

",0.41666666666666663,1.0,1,1,0.9477
3442,3442,3442,3442,Koteswara Rao,"
Remote is not working



  Remote is not working after 2 months

",0.2,0.0,0,0,0.0
3443,3443,3443,3443,Krish Muralidharan,"
Heating problem. Restart frequently.



  Heating problem. Restart frequently.

",0.3,1.0,0,0,-0.6597
3444,3444,3444,3444,Amazon Customer,"
Fire stick remote is not working



  My remote is not working and i am unable for return request.

",0.3,0.0,0,0,-0.34
3445,3445,3445,3445,Major Chauhan,"
Nice






                    The media could not be loaded.
                


",1.0,1.0,1,1,0.4215
3446,3446,3446,3446,jagadeesh,"
Disney channel is not woking



  Can buy but for me disney OTT is not working

",0.0,0.0,0,0,0.0
3447,3447,3447,3447,Aaron A,"
Remote stopped working with 10 days!!! 0 support to fix it






                    The media could not be loaded.
                


",0.2,0.0,0,1,0.3971
3448,3448,3448,3448,praveen reddy,"
Voice recognition not working after few days



  Voice recognition not working after fue days

",0.1,0.0,0,0,0.0
3449,3449,3449,3449,Harshit Chaudhary,"
Sound is not working... Tell me what to do ... ? So angry about this😡😡😡






                    The media could not be loaded.
                


",0.7,0.0,0,0,-0.6418
3450,3450,3450,3450,Mahendra Jaiswal,"
Settings nahi ho raha hie yese hai wesetag pada hai






                    The media could not be loaded.
                


",0.0,0.0,0,0,0.0
3451,3451,3451,3451,Ketan Shah,"
Value for money



  Streaming quality is good...

",0.6000000000000001,1.0,1,1,0.6486
3452,3452,3452,3452,Mayank singh,"
It’s awesome



  Very happy with this product

",1.0,1.0,1,1,0.8439
3453,3453,3453,3453,Tushar a.,"
Volume buttons



  Volume buttons are not working in my sony tv

",0.0,0.0,0,0,0.0
3454,3454,3454,3454,sharbeen,"
Its not working






                    The media could not be loaded.
                


",0.0,0.0,0,0,0.0
3455,3455,3455,3455,Raju,"
Only one word , just go for it






                    The media could not be loaded.
                


",1.0,0.0,0,0,0.0
3456,3456,3456,3456,BIKASH P.,"
Boot up with logo and screen goes blank, no customer support



  Waste

",0.0,0.0,0,0,-0.7398
3457,3457,3457,3457,Rudr@ T@nk,"
Amazon Fire tv stick



  Everything excellent

",1.0,1.0,1,1,0.4588
3458,3458,3458,3458,Irshad Ahmad,"
Not comant






                    The media could not be loaded.
                


",0.0,0.0,0,0,0.0
3459,3459,3459,3459,Prashant,"
Amazing



  super

",0.7833333333333333,1.0,1,1,0.8271
3460,3460,3460,3460,Shyju,"
Nice



  Super

",0.8333333333333333,1.0,1,1,0.7717
3461,3461,3461,3461,Ashok Kumar Jain,"
Bad quality



  Power & volume functions not working

",0.6666666666666666,0.0,0,0,-0.5423
3462,3462,3462,3462,Umang Mehta,"
Package Seal was open



  Package seal was open when opened the outer cover

",0.5,0.0,0,0,0.0
3463,3463,3463,3463,Lalit kamboj,"
Fire TV best product☺️



  The audio system felt great.

",0.525,1.0,1,1,0.872
3464,3464,3464,3464,anuprita,"
fire tv stick device update problem



  not able to update fire tv stick device while installing

",0.625,0.0,0,0,-0.7579
3465,3465,3465,3465,Jayanth,"
Excellent product



  Go with this

",1.0,1.0,1,1,0.5719
3466,3466,3466,3466,Surendra Mali,"
Superb



  Nice working

",1.0,1.0,1,1,0.7845
3467,3467,3467,3467,Vasanth Kumar NB,"
Good Product



  Good Product

",0.6000000000000001,1.0,1,1,0.7003
3468,3468,3468,3468,shaik.shafi,"
Nice stick



  I like the quality of stream and price also good

",0.8,1.0,1,1,0.802
3469,3469,3469,3469,Yogesh M Gangal,"
Good product



  Working good

",0.6000000000000001,1.0,1,1,0.7003
3470,3470,3470,3470,Akanksha ,"
Good product to make ur tv smart

",0.6214285714285714,1.0,1,1,0.6808
3471,3471,3471,3471,B Keshav Kiran Kumar,"
Fire stick has a problem it’s not getting connected and it’s a defective piece



  You guys have give. Defective piece

",0.0,0.0,0,0,-0.872
3472,3472,3472,3472,Kuldeep V.,"
Excellent quality



  Sorry, product delivered accurately on time

",0.8777777777777778,1.0,1,1,0.5267
3473,3473,3473,3473,Mohit,"
Amazon stik



  Amazon stik remote not be fully control tv.

",0.2,0.0,0,1,0.34
3474,3474,3474,3474,Yadav 9225236029,"
Not working power and volume control button



  Not working power and volume control button

",0.0,0.0,0,0,0.0
3475,3475,3475,3475,Amazon Customer,"
NOT ABLE TO VIEW APK FILES OF OREO TV OR THOP TV



  NOT ABLE TO VIEW APK OF OREO TV OR THOP TV.

",0.625,0.0,0,0,0.0
3476,3476,3476,3476,SHRI S,"
Good product



  Good product

",0.6000000000000001,1.0,1,1,0.7003
3477,3477,3477,3477,Ranga,"
Complete package



  Good one. Value for money..

",0.5,1.0,1,1,0.6486
3478,3478,3478,3478,Malabika  Chatterje,"
Fantastic product



  Such a vry good too gd ....

",0.6666666666666666,1.0,1,1,0.7579
3479,3479,3479,3479,Abhinav Johnson,"
Stream Quality



  Just buy it, dont have any second thoughts.

",0.0,0.0,1,0,0.0
3480,3480,3480,3480,Amazon Customer,"
best streaming device



  very good streming device for simple lcd tv

",0.4790476190476191,1.0,1,1,0.8122
3481,3481,3481,3481,Nikhil Kumar,"
Awesome experience with this fire TV stick..easy to handle



  Easy to use and handle.. awesome experience

",0.9444444444444445,1.0,1,1,0.8537
3482,3482,3482,3482,Manoj,"
Not working



  This product is not working

",0.0,0.0,0,0,0.0
3483,3483,3483,3483,Sanjeet,"
Best



  Good

",0.45000000000000007,1.0,1,1,0.7964
3484,3484,3484,3484,Y DINESH KUMAR,"
Good



  good

",0.6000000000000001,1.0,1,1,0.7003
3485,3485,3485,3485,Rock Well,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
3486,3486,3486,3486,Jomy G.,"
Very good product






                    The media could not be loaded.
                




   Nice 👍🏻

",0.8900000000000001,1.0,1,1,0.217
3487,3487,3487,3487,Dhanbahadur,"
Nice



  Good

",0.8,1.0,1,1,0.6908
3488,3488,3488,3488,Souvik Das,"
Nice



  Good

",0.8,1.0,1,1,0.6908
3489,3489,3489,3489,Amitabh Chaturvedi,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
3490,3490,3490,3490,Manoj Saini,"
Good job



  Like

",0.6000000000000001,1.0,1,1,0.6597
3491,3491,3491,3491,Bike Care,"
Excellent performance



  Excellent performance except remote battery

",0.7333333333333334,1.0,1,1,0.8126
3492,3492,3492,3492,Archana,"
Out स्टैंडिंग At low price



  Good थिंक इस that ईजी to use and फास्ट

",0.45000000000000007,1.0,1,1,0.2023
3493,3493,3493,3493,paramhans thakur,"
Good



  Good

",0.6000000000000001,1.0,1,1,0.7003
3494,3494,3494,3494,Bikram,"
Excellent



  Liked it...

",0.9,1.0,1,1,0.7579
3495,3495,3495,3495,Amazon Customer,"
Value for money



  Ease to use

",0.0,0.0,1,1,0.5994
3496,3496,3496,3496,Ayan Khan,"
Excellent



  All I want to say...it's fantastic

",0.95,1.0,1,1,0.8225
3497,3497,3497,3497,prajwal,"
Video quality is bets



  Best experience with fire tv stick

",0.3,1.0,1,1,0.4215
3498,3498,3498,3498,Chandan sahoo,"
Nothing. But the material is good. Remote has a good haldle



  So much Complication in installing

",0.4,1.0,1,1,0.8271
3499,3499,3499,3499,Smriti saha,"
Remote is not working I want to replace it



  Remote is so bad you gave me defact remote

",0.31666666666666665,0.0,0,0,-0.6921
3500,3500,3500,3500,Amazon Customer,"
This device doesn’t integrate well with Echo Show



  Integration with Echo Show not good at all

",0.6000000000000001,0.0,0,0,-0.0788
3501,3501,3501,3501,Lablu Sharma,"
Remote not working



  Remote control not working

",0.2,0.0,0,0,0.0
3502,3502,3502,3502,K M.,"
Nice, Durable and worthwhile



  It has really complimented my need

",0.5666666666666667,1.0,1,1,0.807
3503,3503,3503,3503,Naga raju tallam,"
Good working



  Excellent  Product

",0.8,1.0,1,1,0.765
3504,3504,3504,3504,Gajulapalli manoharreddy,"
Nice products



  Very good products

",0.8900000000000001,1.0,1,1,0.7178
3505,3505,3505,3505,Ajith Mohan,"
excellent



  Good choice

",0.8,1.0,1,1,0.765
3506,3506,3506,3506,vinaskevadiya,"
Good quality



  Quality is best by other tv stick

",0.42500000000000004,1.0,1,1,0.7964
3507,3507,3507,3507,muthu,"
Great buy for great price.



  Arrived ontime with quality pack.

",0.75,1.0,1,1,0.8481
3508,3508,3508,3508,sudhir rajgarhia,"
such a smart device



  very nice product . work properly

",0.5607142857142857,1.0,1,1,0.6997
3509,3509,3509,3509,Rafeeq A.,"
Damnnn its awesome



  Lyjed everything nthing to dislyk

",1.0,1.0,1,1,0.6249
3510,3510,3510,3510,Aman Hemendra Jain,"
Wonderful Experience



  Good product. Satisfied with the services

",0.8666666666666667,1.0,1,1,0.8555
3511,3511,3511,3511,Deepmala,"
Good



  Makes your tv android tv , really amazing

",0.75,1.0,1,1,0.7902
3512,3512,3512,3512,bharagava,"
Remote failure



  In 2 months stopped working volume button

",0.25,0.0,0,0,-0.6369
3513,3513,3513,3513,Anil Kumar Kadian,"
Good to use with extreme experience.



  Like.good to use with extreme experience.

",0.8666666666666667,1.0,1,1,0.4404
3514,3514,3514,3514,Sireesha,"
Worth buying this firestick



  streaming quality is good

",0.35000000000000003,1.0,1,1,0.5859
3515,3515,3515,3515,Deepak Sharma,"
Fire TV stick



  Best product  easy to use

",0.5666666666666667,1.0,1,1,0.6908
3516,3516,3516,3516,PEDIREDDY SANTHOSH,"
Box little bit damage



  Box was little bit damage

",0.5,0.0,0,0,-0.7044
3517,3517,3517,3517,laxmikanth,"
Made Normal TV into smart Tv



  Worth product for Rs.2799

",0.46428571428571425,1.0,1,1,0.5574
3518,3518,3518,3518,partei,"
Great products



  Products is worth buying.

",0.425,1.0,1,1,0.7184
3519,3519,3519,3519,Alagappan,"
Superb Device for Streaming



  Great for non-Android TVs

",0.875,1.0,1,1,0.8481
3520,3520,3520,3520,Nitesh agarwal,"
Remote is not working not even 1 yr completed



  Remote is giving problems

",0.2,0.0,0,0,-0.0772
3521,3521,3521,3521,Sachin Gawai,"
Quality product value for mony






                    The media could not be loaded.
                




   Best

",0.3,1.0,1,0,-0.2425
3522,3522,3522,3522,mohammed m.,"
HD quality not upto mark



  Streaming quality isn't that good

",0.6000000000000001,1.0,0,0,-0.3412
3523,3523,3523,3523,Abhishek M,"
Value for your money!



  Totally happy with it’s features.

",1.0,1.0,1,1,0.7707
3524,3524,3524,3524,Raghav khanna,"
My TV remote is not connect with firstick



  My TV remote is not connect with firstick

",0.2,0.0,0,0,0.0
3525,3525,3525,3525,Aayush Jain,"
Alexa button doesnot work



  Alexa button doesnot work

",0.0,0.0,0,0,0.0
3526,3526,3526,3526,Cyril Hendrich,"
Worth the money



  Worth the money

",0.1,1.0,1,1,0.4215
